#a  	  0.0039	  0.0039	  0.0039	  0.0039	  0.0039	  0.0039	  0.0039	  0.0039	  0.0039	  0.0039
#b  	 -0.0300	 -0.0267	 -0.0234	 -0.0200	 -0.0167	 -0.0134	 -0.0101	 -0.0067	 -0.0034	 -0.0001
#t0 	    7.69	    6.84	    5.99	    5.14	    4.28	    3.43	    2.58	    1.73	    0.88	    0.03
#t1 	  264.10	  263.25	  262.40	  261.55	  260.70	  259.84	  258.99	  258.14	  257.29	  256.44
106	0.00000523	0.00000444	0.00000377	0.00000321	0.00000273	0.00000232	0.00000197	0.00000167	0.00000142	0.00000121
107	0.00000432	0.00000367	0.00000312	0.00000265	0.00000225	0.00000191	0.00000163	0.00000138	0.00000117	0.00000100
108	0.00000357	0.00000303	0.00000258	0.00000219	0.00000186	0.00000158	0.00000134	0.00000114	0.00000097	0.00000083
109	0.00000295	0.00000250	0.00000213	0.00000181	0.00000154	0.00000131	0.00000111	0.00000094	0.00000080	0.00000068
110	0.00000243	0.00000207	0.00000176	0.00000150	0.00000127	0.00000108	0.00000092	0.00000078	0.00000066	0.00000056
111	0.00000201	0.00000171	0.00000145	0.00000124	0.00000105	0.00000089	0.00000076	0.00000064	0.00000055	0.00000047
112	0.00000166	0.00000141	0.00000120	0.00000102	0.00000087	0.00000074	0.00000063	0.00000053	0.00000045	0.00000038
113	0.00000137	0.00000117	0.00000099	0.00000084	0.00000072	0.00000061	0.00000052	0.00000044	0.00000037	0.00000032
114	0.00000113	0.00000096	0.00000082	0.00000070	0.00000059	0.00000050	0.00000043	0.00000036	0.00000031	0.00000026
115	0.00000094	0.00000080	0.00000068	0.00000058	0.00000049	0.00000042	0.00000035	0.00000030	0.00000025	0.00000022
116	0.00000077	0.00000066	0.00000056	0.00000048	0.00000040	0.00000034	0.00000029	0.00000025	0.00000021	0.00000018
117	0.00000064	0.00000054	0.00000046	0.00000039	0.00000033	0.00000028	0.00000024	0.00000020	0.00000017	0.00000015
118	0.00000053	0.00000045	0.00000038	0.00000032	0.00000028	0.00000023	0.00000020	0.00000017	0.00000014	0.00000012
119	0.00000044	0.00000037	0.00000031	0.00000027	0.00000023	0.00000019	0.00000016	0.00000014	0.00000012	0.00000010
120	0.00000036	0.00000031	0.00000026	0.00000022	0.00000019	0.00000016	0.00000014	0.00000012	0.00000010	0.00000008
